,Year,City,Stop Name,Stop Abbrev,Total Stops,County,Population,UniqueStopsCount,Unemployment Rate,Dec–Dec Percentage Change,BART_Stop,Average_Distance
390,2017,Richmond,Richmond,RM,1230615.0,Contra Costa,1145535.0,12,3.876923076923077,2.9,Richmond,184.3981473959375
391,2017,Walnut Creek,Walnut Creek,WC,2064841.0,Contra Costa,1145535.0,12,3.876923076923077,2.9,Walnut Creek,2.548079202414309
392,2017,Pittsburg,Pittsburg/Bay Point,WP,1890651.0,Contra Costa,1145535.0,12,3.876923076923077,2.9,Pittsburg/Bay Point,2.459507620750789
393,2017,San Jose,Berryessa / North San José,BE,0.0,Santa Clara,1932510.0,2,3.230769230769231,2.9,Berryessa / North San José,3.75207703253719
394,2017,Milpitas,Milpitas,ML,0.0,Santa Clara,1932510.0,2,3.230769230769231,2.9,Milpitas,3.75207703253719
395,2017,Colma,Colma,CM,1213757.0,San Mateo,768901.0,5,2.7384615384615385,2.9,Colma,0.9584771223118371
396,2017,Daly City,Daly City,DC,2608041.0,San Mateo,768901.0,5,2.7384615384615385,2.9,Daly City,0.9584771223118371
397,2017,Millbrae,Millbrae,MB,1882529.0,San Mateo,768901.0,5,2.7384615384615385,2.9,Millbrae,1.503303924670021
398,2017,San Bruno,San Bruno,SB,1090925.0,San Mateo,768901.0,5,2.7384615384615385,2.9,San Bruno,1.6820027003518876
399,2017,South San Francisco,South San Francisco,SS,1000296.0,San Mateo,768901.0,5,2.7384615384615385,2.9,South San Francisco,1.6820027003518876
400,2018,Oakland,12th Street / Oakland City Center,12,3827215.0,Alameda,1666756.0,22,3.0615384615384613,4.5,12th Street / Oakland City Center,0.2735379116824398
401,2018,Oakland,19th Street Oakland,19,3667027.0,Alameda,1666756.0,22,3.0615384615384613,4.5,19th Street Oakland,0.2735379116824398
402,2018,Berkeley,Ashby,AS,1492022.0,Alameda,1666756.0,22,3.0615384615384613,4.5,Ashby,788.4336040492233
403,2018,San Leandro,Bayfair,BF,1610256.0,Alameda,1666756.0,22,3.0615384615384613,4.5,Bayfair,3783.8325882097542
404,2018,Berkeley,Berkeley,BK,3561621.0,Alameda,1666756.0,22,3.0615384615384613,4.5,Berkeley,0.496580756887395
405,2018,Oakland,Coliseum,CL,2128904.0,Alameda,1666756.0,22,3.0615384615384613,4.5,Coliseum,2745.055693451936
406,2018,Castro Valley,Castro Valley,CV,820747.0,Alameda,1666756.0,22,3.0615384615384613,4.5,Castro Valley,1.4445444579939293
407,2018,Dublin/Pleasanton,Dublin/Pleasanton,ED,2360228.0,Alameda,1666756.0,22,3.0615384615384613,4.5,Dublin/Pleasanton,1.3211533380343672
408,2018,Fremont,Fremont,FM,1859304.0,Alameda,1666756.0,22,3.0615384615384613,4.5,Fremont,2.608908848924649
409,2018,Oakland,Fruitvale,FV,2403206.0,Alameda,1666756.0,22,3.0615384615384613,4.5,Fruitvale,166.77173329449417
410,2018,Hayward,Hayward,HY,1342219.0,Alameda,1666756.0,22,3.0615384615384613,4.5,Hayward,1.4445444579939293
411,2018,Oakland,Lake Merritt,LM,2095523.0,Alameda,1666756.0,22,3.0615384615384613,4.5,Lake Merritt,0.5853468523750447
412,2018,Oakland,MacArthur,MA,2512469.0,Alameda,1666756.0,22,3.0615384615384613,4.5,MacArthur,3783.8325882097542
413,2018,Berkeley,North Berkeley,NB,1286411.0,Alameda,1666756.0,22,3.0615384615384613,4.5,North Berkeley,0.496580756887395
414,2018,Oakland,Oakland International Airport,OA,438543.0,Alameda,1666756.0,22,3.0615384615384613,4.5,Oakland International Airport,2.6903454433945226
415,2018,Oakland,West Oakland,OW,2187519.0,Alameda,1666756.0,22,3.0615384615384613,4.5,West Oakland,1.0369282858141005
416,2018,Oakland,Rockridge,RR,1657006.0,Alameda,1666756.0,22,3.0615384615384613,4.5,Rockridge,1.7317410291181736
417,2018,Hayward,South Hayward,SH,845461.0,Alameda,1666756.0,22,3.0615384615384613,4.5,South Hayward,2.1775336242570766
418,2018,San Leandro,San Leandro,SL,1809196.0,Alameda,1666756.0,22,3.0615384615384613,4.5,San Leandro,2.6903454433945226
419,2018,Union City,Union City,UC,1334889.0,Alameda,1666756.0,22,3.0615384615384613,4.5,Union City,2.608908848924649
420,2018,Dublin/Pleasanton,West Dublin/Pleasanton,WD,1056257.0,Alameda,1666756.0,22,3.0615384615384613,4.5,West Dublin/Pleasanton,1.3211533380343672
421,2018,Fremont,Warm Springs,WS,1012288.0,Alameda,1666756.0,22,3.0615384615384613,4.5,Warm Springs,174.70401979927587
422,2018,San Francisco,16th Street Mission,16,3714485.0,San Francisco,880696.0,9,2.4,4.5,16th Street Mission,0.7131119173318027
423,2018,San Francisco,24th Street Mission,24,3646040.0,San Francisco,880696.0,9,2.4,4.5,24th Street Mission,0.7131119173318027
424,2018,San Francisco,Balboa Park,BP,2966631.0,San Francisco,880696.0,9,2.4,4.5,Balboa Park,172.00429845474892
425,2018,San Francisco,Civic Center,CC,6586859.0,San Francisco,880696.0,9,2.4,4.5,Civic Center,172.0747535587498
426,2018,San Francisco,Embarcadero,EM,13375346.0,San Francisco,880696.0,9,2.4,4.5,Embarcadero,0.28470827629669465
427,2018,San Francisco,Glen Park,GP,2108780.0,San Francisco,880696.0,9,2.4,4.5,Glen Park,184.1214379605802
428,2018,San Francisco,Montgomery Street,MT,12338626.0,San Francisco,880696.0,9,2.4,4.5,Montgomery Street,0.28470827629669465
429,2018,San Francisco,Powell Street,PL,8371269.0,San Francisco,880696.0,9,2.4,4.5,Powell Street,0.3554832365740666
430,2018,San Francisco,San Francisco International Airport,SO,1951957.0,San Francisco,880696.0,9,2.4,4.5,San Francisco International Airport,1.503303924670021
431,2018,Antioch,Antioch,AN,493108.0,Contra Costa,1150519.0,12,3.2,4.5,Antioch,3.720406586896818
432,2018,Concord,Concord,CN,1645777.0,Contra Costa,1150519.0,12,3.2,4.5,Concord,172.0747535587498
433,2018,El Cerrito,El Cerrito Del Norte,EN,2394133.0,Contra Costa,1150519.0,12,3.2,4.5,El Cerrito Del Norte,1.6060740346140452
434,2018,El Cerrito,El Cerrito Plaza,EP,1418641.0,Contra Costa,1150519.0,12,3.2,4.5,El Cerrito Plaza,1.5952004779635078
435,2018,Lafayette,Lafayette,LF,996431.0,Contra Costa,1150519.0,12,3.2,4.5,Lafayette,174.70401979927587
436,2018,Concord,North Concord,NC,644466.0,Contra Costa,1150519.0,12,3.2,4.5,North Concord,184.3981473959375
437,2018,Orinda,Orinda,OR,860979.0,Contra Costa,1150519.0,12,3.2,4.5,Orinda,3.6258869169950825
438,2018,Pittsburg,Pittsburg Center,PC,165104.0,Contra Costa,1150519.0,12,3.2,4.5,Pittsburg Center,2.459507620750789
439,2018,Pleasant Hill,Pleasant Hill,PH,2094487.0,Contra Costa,1150519.0,12,3.2,4.5,Pleasant Hill,2.548079202414309
440,2018,Richmond,Richmond,RM,1198322.0,Contra Costa,1150519.0,12,3.2,4.5,Richmond,184.3981473959375
441,2018,Walnut Creek,Walnut Creek,WC,1958681.0,Contra Costa,1150519.0,12,3.2,4.5,Walnut Creek,2.548079202414309
442,2018,Pittsburg,Pittsburg/Bay Point,WP,1433101.0,Contra Costa,1150519.0,12,3.2,4.5,Pittsburg/Bay Point,2.459507620750789
443,2018,San Jose,Berryessa / North San José,BE,0.0,Santa Clara,1932337.0,2,2.6384615384615384,4.5,Berryessa / North San José,3.75207703253719
444,2018,Milpitas,Milpitas,ML,0.0,Santa Clara,1932337.0,2,2.6384615384615384,4.5,Milpitas,3.75207703253719
445,2018,Colma,Colma,CM,1187441.0,San Mateo,768681.0,5,2.246153846153846,4.5,Colma,0.9584771223118371
446,2018,Daly City,Daly City,DC,2715913.0,San Mateo,768681.0,5,2.246153846153846,4.5,Daly City,0.9584771223118371
447,2018,Millbrae,Millbrae,MB,1785308.0,San Mateo,768681.0,5,2.246153846153846,4.5,Millbrae,1.503303924670021
448,2018,San Bruno,San Bruno,SB,1062017.0,San Mateo,768681.0,5,2.246153846153846,4.5,San Bruno,1.6820027003518876
449,2018,South San Francisco,South San Francisco,SS,961062.0,San Mateo,768681.0,5,2.246153846153846,4.5,South San Francisco,1.6820027003518876
450,2019,Oakland,12th Street / Oakland City Center,12,3876029.0,Alameda,1671329.0,22,2.976923076923077,2.5,12th Street / Oakland City Center,0.2735379116824398
451,2019,Oakland,19th Street Oakland,19,3673865.0,Alameda,1671329.0,22,2.976923076923077,2.5,19th Street Oakland,0.2735379116824398
452,2019,Berkeley,Ashby,AS,1433297.0,Alameda,1671329.0,22,2.976923076923077,2.5,Ashby,788.4336040492233
453,2019,San Leandro,Bayfair,BF,1540251.0,Alameda,1671329.0,22,2.976923076923077,2.5,Bayfair,3783.8325882097542
454,2019,Berkeley,Berkeley,BK,3432223.0,Alameda,1671329.0,22,2.976923076923077,2.5,Berkeley,0.496580756887395
455,2019,Oakland,Coliseum,CL,1926350.0,Alameda,1671329.0,22,2.976923076923077,2.5,Coliseum,2745.055693451936
456,2019,Castro Valley,Castro Valley,CV,798389.0,Alameda,1671329.0,22,2.976923076923077,2.5,Castro Valley,1.4445444579939293
457,2019,Dublin/Pleasanton,Dublin/Pleasanton,ED,2323169.0,Alameda,1671329.0,22,2.976923076923077,2.5,Dublin/Pleasanton,1.3211533380343672
458,2019,Fremont,Fremont,FM,1623878.0,Alameda,1671329.0,22,2.976923076923077,2.5,Fremont,2.608908848924649
459,2019,Oakland,Fruitvale,FV,2294535.0,Alameda,1671329.0,22,2.976923076923077,2.5,Fruitvale,166.77173329449417
460,2019,Hayward,Hayward,HY,1311179.0,Alameda,1671329.0,22,2.976923076923077,2.5,Hayward,1.4445444579939293
461,2019,Oakland,Lake Merritt,LM,2011639.0,Alameda,1671329.0,22,2.976923076923077,2.5,Lake Merritt,0.5853468523750447
462,2019,Oakland,MacArthur,MA,2523919.0,Alameda,1671329.0,22,2.976923076923077,2.5,MacArthur,3783.8325882097542
463,2019,Berkeley,North Berkeley,NB,1240495.0,Alameda,1671329.0,22,2.976923076923077,2.5,North Berkeley,0.496580756887395
464,2019,Oakland,Oakland International Airport,OA,398214.0,Alameda,1671329.0,22,2.976923076923077,2.5,Oakland International Airport,2.6903454433945226
465,2019,Oakland,West Oakland,OW,2149300.0,Alameda,1671329.0,22,2.976923076923077,2.5,West Oakland,1.0369282858141005
466,2019,Oakland,Rockridge,RR,1621172.0,Alameda,1671329.0,22,2.976923076923077,2.5,Rockridge,1.7317410291181736
467,2019,Hayward,South Hayward,SH,829373.0,Alameda,1671329.0,22,2.976923076923077,2.5,South Hayward,2.1775336242570766
468,2019,San Leandro,San Leandro,SL,1774673.0,Alameda,1671329.0,22,2.976923076923077,2.5,San Leandro,2.6903454433945226
469,2019,Union City,Union City,UC,1306889.0,Alameda,1671329.0,22,2.976923076923077,2.5,Union City,2.608908848924649
470,2019,Dublin/Pleasanton,West Dublin/Pleasanton,WD,1014185.0,Alameda,1671329.0,22,2.976923076923077,2.5,West Dublin/Pleasanton,1.3211533380343672
471,2019,Fremont,Warm Springs,WS,1234898.0,Alameda,1671329.0,22,2.976923076923077,2.5,Warm Springs,174.70401979927587
472,2019,San Francisco,16th Street Mission,16,3825818.0,San Francisco,881549.0,9,2.207692307692308,2.5,16th Street Mission,0.7131119173318027
473,2019,San Francisco,24th Street Mission,24,3588288.0,San Francisco,881549.0,9,2.207692307692308,2.5,24th Street Mission,0.7131119173318027
474,2019,San Francisco,Balboa Park,BP,2868862.0,San Francisco,881549.0,9,2.207692307692308,2.5,Balboa Park,172.00429845474892
475,2019,San Francisco,Civic Center,CC,6599521.0,San Francisco,881549.0,9,2.207692307692308,2.5,Civic Center,172.0747535587498
476,2019,San Francisco,Embarcadero,EM,13394563.0,San Francisco,881549.0,9,2.207692307692308,2.5,Embarcadero,0.28470827629669465
477,2019,San Francisco,Glen Park,GP,2060603.0,San Francisco,881549.0,9,2.207692307692308,2.5,Glen Park,184.1214379605802
478,2019,San Francisco,Montgomery Street,MT,12265311.0,San Francisco,881549.0,9,2.207692307692308,2.5,Montgomery Street,0.28470827629669465
479,2019,San Francisco,Powell Street,PL,8050643.0,San Francisco,881549.0,9,2.207692307692308,2.5,Powell Street,0.3554832365740666
480,2019,San Francisco,San Francisco International Airport,SO,1886817.0,San Francisco,881549.0,9,2.207692307692308,2.5,San Francisco International Airport,1.503303924670021
481,2019,Antioch,Antioch,AN,827471.0,Contra Costa,1153526.0,12,3.1076923076923078,2.5,Antioch,3.720406586896818
482,2019,Concord,Concord,CN,1569535.0,Contra Costa,1153526.0,12,3.1076923076923078,2.5,Concord,172.0747535587498
483,2019,El Cerrito,El Cerrito Del Norte,EN,2264155.0,Contra Costa,1153526.0,12,3.1076923076923078,2.5,El Cerrito Del Norte,1.6060740346140452
484,2019,El Cerrito,El Cerrito Plaza,EP,1394462.0,Contra Costa,1153526.0,12,3.1076923076923078,2.5,El Cerrito Plaza,1.5952004779635078
485,2019,Lafayette,Lafayette,LF,988941.0,Contra Costa,1153526.0,12,3.1076923076923078,2.5,Lafayette,174.70401979927587
486,2019,Concord,North Concord,NC,537947.0,Contra Costa,1153526.0,12,3.1076923076923078,2.5,North Concord,184.3981473959375
487,2019,Orinda,Orinda,OR,860696.0,Contra Costa,1153526.0,12,3.1076923076923078,2.5,Orinda,3.6258869169950825
488,2019,Pittsburg,Pittsburg Center,PC,319904.0,Contra Costa,1153526.0,12,3.1076923076923078,2.5,Pittsburg Center,2.459507620750789
489,2019,Pleasant Hill,Pleasant Hill,PH,2051681.0,Contra Costa,1153526.0,12,3.1076923076923078,2.5,Pleasant Hill,2.548079202414309
490,2019,Richmond,Richmond,RM,1255080.0,Contra Costa,1153526.0,12,3.1076923076923078,2.5,Richmond,184.3981473959375
491,2019,Walnut Creek,Walnut Creek,WC,1854563.0,Contra Costa,1153526.0,12,3.1076923076923078,2.5,Walnut Creek,2.548079202414309
492,2019,Pittsburg,Pittsburg/Bay Point,WP,1089440.0,Contra Costa,1153526.0,12,3.1076923076923078,2.5,Pittsburg/Bay Point,2.459507620750789
493,2019,San Jose,Berryessa / North San José,BE,0.0,Santa Clara,1927852.0,2,2.5076923076923077,2.5,Berryessa / North San José,3.75207703253719
494,2019,Milpitas,Milpitas,ML,0.0,Santa Clara,1927852.0,2,2.5076923076923077,2.5,Milpitas,3.75207703253719
495,2019,Colma,Colma,CM,1183754.0,San Mateo,766573.0,5,2.0692307692307694,2.5,Colma,0.9584771223118371
496,2019,Daly City,Daly City,DC,2712010.0,San Mateo,766573.0,5,2.0692307692307694,2.5,Daly City,0.9584771223118371
497,2019,Millbrae,Millbrae,MB,1710459.0,San Mateo,766573.0,5,2.0692307692307694,2.5,Millbrae,1.503303924670021
498,2019,San Bruno,San Bruno,SB,1041499.0,San Mateo,766573.0,5,2.0692307692307694,2.5,San Bruno,1.6820027003518876
499,2019,South San Francisco,South San Francisco,SS,941881.0,San Mateo,766573.0,5,2.0692307692307694,2.5,South San Francisco,1.6820027003518876
